id,text,likes,date,views
6543,"Задачки вы научитесь решать, правда не совсем поймёте, что такое диф. формы.

#Глухов_mipt",105,1605353768,5239
6541,"Это неправильно, вырвите лист, сотрите, зачеркните

#Бурмистров_mipt",107,1605292728,5502
6530,"Про пустые множества пустые разговоры

#Зухба_mipt",160,1605207744,5528
6524,"Выделим 2 ситуации: плохую и совсем плохую

#Толченников_mipt",167,1605129611,5711
6523,"Фермионы вообще очень хорошая вещь.
#Арсеев_mipt",57,1605129607,5033
6517,"Формула красивая, но бесполезная

#Орлов_mipt",183,1605023363,6287
6515,"*семинар по диффурам*
П: как я так быстро посчитал?
С: ...
П: правильно - не считал

#Киреенков_mipt",140,1605023356,5185
6508,"Мы сейчас некоторую альтернативную науку рассмотрим

#Шафаревич_mipt",92,1604907702,5256
6507,"Следите за руками

#Сергеев_mipt",87,1604907697,5454
6505,"Сейчас я приду, частично я уже здесь

#Бурмистров_mipt",126,1604747106,5731
6504,"*студент опоздал на пару""
С: Разрешите войти?
П: Проходите, чувствуйте себя как дома

#Бурмистров_mipt",131,1604747099,5713
6503,"*студент задает много вопросов на семинаре*
П: Когда я принимал у вас экзамен летом, я загадал желание, но, к сожалению, оно не сбылось

#Бурмистров_mipt",273,1604747094,7504
6497,"Что-то у меня мелок с доской не коммутирует...

#Дорофеенко_mipt",182,1604404976,5911
6493,"*на сдаче*
Какой способ подгона тебе нравится больше?
#Филатов_mipt",226,1604338641,6555
6492,"Надо взять вот этот интеграл. Вас это развлечет.
#Коновалов_mipt",117,1604338636,5635
6491,"*пытается представить сложную пространственную фигуру*

Это, конечно, нам не поможет решить задачу, но просто это единственное интересное, что в ней есть.

#Королёв_mipt",140,1604338631,5211
6490,"Теперь у нас основание эллипса станет не окружность, а конус.

#Городецкий_mipt",82,1604338623,4989
6488,"Если вы возьмете щелочь, она при нагревании будет лететь, а вы будете чесаться.

#Болейко_mipt",81,1604246690,5090
6479,"Вот, что будет с вами на экзамене... *выжимает из тряпки последнии капли*

#Киреенков_mipt",227,1604039660,5979
6478,"Событие в СТО – это очень важное понятие, а не просто что-то такое, в честь чего можно выпить или закусить

#Дорофеенко_mipt",167,1604039638,6227
6477,"Давайте упростим эту задачу до такого уровня, на котором мы сможем её решить: сделаем такие допущения, которые делать нельзя. В конце концов мы - свободные люди, живём в свободной стране.

#Осин_mipt",172,1603993518,6609
6473,"Есть у нас в стране одна большая проблема - у нас праздников много.

(C) О. К. #Подлипский_mipt",153,1603960998,6998
6467,"Такое ощущение, что вы ко мне на семинары только ради цитат ходите

#Кузнецов_mipt",413,1603895617,6146
6462,"Конечные простые группы устроены достаточно сложно. Это действительно те кирпичики, из которых все складывается. И как следствие, просто конечные группы - это объект достаточно сложный

#Богданов_mipt",56,1603790880,5246
6461,"Допустим, у вас есть корректное сортирующее дерево, и внезапно на самой вершине - импостер!
И вы должны его просеять вниз... 

#Беклемышева_mipt",137,1603790872,6339
6458,"С: А почему точка не названа, вот тут вот на доске
П: Ладно, точка называется... Александр Алексеевич

#Кузнецов_mipt",170,1603724417,5358
6457,"Один неосторожный syscall - и вы отец.

#Лунев_mipt",148,1603724412,4809
6456,"#Файзова_mipt

(идет первая пара физкультуры, студенты полусонные)

Да вы сегодня прямо олицетворение понедельника!",104,1603724406,4863
6452,🔥,50,1603652965,6175
6450,"До 3х я хорошо считаю, а до 4х уже не очень

#Кузнецов_mipt",139,1603624149,5156
6449,"Есть много интерпретаций квантовой механики: мультивселенная и тд, но самая лучшая ""заткнись и считай""

#Лучников_mipt",220,1603624142,8091
6448,"С: неправильно (на самом деле правильно) сравнивает числа.
П: ""Вы подарили мне новые ощущения.""

#Пухов_mipt",75,1603624136,4483
6444,"Урматы - это диффуры на максималках.

#Королёв_mipt",132,1603554510,4753
6438,"*семинар по тфкп*
С: Можете не на пальцах объяснить?
П: Не на пальцах я не умею

#Бурмистров_mipt",114,1603434117,5452
6437,"*Трансляция в Зууме*
— Я вроде бы не давал разрешения рисовать на экране. Так, что я вам неправильно разрешил?
... 
— Катя, а теперь попробуйте нарисовать.
... 
—А ладно, после недолго размышления разрешу вам.

#Храмцов_mipt",94,1603434105,5298
6436,"Мы создадим из этой формулы монстра и обозначим  его большой и страшной буквой F!

#Бычков_mipt",117,1603434086,4657
6431,"Наука всегда победит.

#Арсеев_mipt",82,1603348634,4814
6430,"*пропускает вывод формулы и пишет окончательный результат на доске*
С: То есть мы вам на слово верим?
П: Я никогда не обманываю

#Бурмистров_mipt",202,1603348602,6084
6428,"Когда я был на 1 курсе, лектор нам говорил: ""вы встретите людей, которые будут утверждать, что могут представить фигуры в четырёхмерном пространстве. Не верьте им: на такое способны только сумасшедшие""

#Гриценко_mipt",219,1603308206,6983
6422,"С: *несколько раз спрашивает, будет ли ссылка на семинар*
А: Я вам ее лично на бумажке напишу и вышлю по почте

#Кузнецов_mipt",175,1603280702,5735
6420,"Дистанционный семинар
(4 имени) - вы назначаетесь ответственными отвечать на мои риторические вопросы: когда я спрашиваю «понятно или нет», вы должны отвечать «понятно» или «нет». 

#Зухба_mipt Р. Д.",330,1603276902,7290
6418,"*ведёт лекцию, иногда смотря в конспект*
Я готов расписаться везде, что мои студенты умнее меня, поэтому мне можно рассказывать с бумажки, а вам на экзамене нельзя.

#Эрлих_mipt",293,1603261494,6703
6410,"Написал не ту букву и сразу протесты, майданы...

#Бурмистров_mipt",167,1603012909,5700
6409,"П: Хочется перерыва
С: Но ещё рано
*проходит 20 минут*
С: Хочется перерыва
П: А мне уже расхотелось

#Бурмистров_mipt",260,1603012901,6727
6407,"Это нельзя не решить, это статья уже

#Бурмистров_mipt",139,1602941679,5334
6406,"Надеюсь, с коронавирусом к тому времени разберутся... Или он с нами, тут уж кто кого

#Семенов_mipt",171,1602941671,4880
6405,"Ноль всегда сходится к нулю. Это очень глубокая мысль. 

#Самарова_mipt",153,1602941657,4783
6398,"в весеннем семестре возвращается академщик
семинар по ТВ, препод отмечает
П: [фамилия] здесь?
С: да
П: а почему я вас знаю?

#Булинский_mipt",170,1602848577,6371
6397,"Сегодня я вам должен что-то рассказать про элементы механики сплошных сред. Правда, сегодня четверг. А механика сплошных сред. Ну, простите.

#Сахаров_mipt",476,1602848564,9143
6396,"Я, пожалуй, открою схему, потому что здесь без пол-литра не разберёшься.

#Кириллов_mipt В.М.",101,1602848553,4464
6393,"П: Кто-нибудь хочет это посчитать?
С: ...
П: Ну я тоже не хочу

#Панкратов_mipt",184,1602787333,4806
6386,"Нам нужно вспомнить сначала школьные годы, затем формулы

#Дымарский_mipt",102,1602708312,5384
6385,"Сейчас будет магия. Магия, на которую способен только я

#Кузнецов_mipt",118,1602708304,7997
6382,"П: Интеграл пока написал без пределов, но этот беспредел мы скоро устраним.

#Голубкин_mipt",176,1602682780,4452
6376,"С: А зачем нам представлять такую последовательность? 
Д: А вот, чтобы мы поняли, насколько в жизни всё плохо. 

#Дымарский_mipt",128,1602657032,5125
6375,"Не спите, это интересно

#Бурмистров_mipt",133,1602657010,5027
6374,"- А вы играете на бирже?
- Какой, понимаете ли, интимный вопрос вы задаете!

#Теорвер, #Дашков_mipt",132,1602657002,4482
6367,"*О том, что не смотрят лекции на YouTube*
Ну, конечно существует такая скорость на которой вы успеете просмотреть все видео ночью перед экзаменом. 

Но если вы можете смотреть хотя бы на 10х, то вам надо в цирке выступать

#Дашков_mipt",221,1602613663,5198
6361,"Плауны являются лучшим товаром для посетителей кладбища: они долго не желтеют, поэтому из них можно сделать венок и положить на могилу дорогому родственнику. 

#Скобеева_mipt",87,1602574328,4952
6360,"Ну этот ряд расходится совсем  брутально

#Шафаревич_mipt",123,1602574324,4502
6359,"С: А можно я вопрос задам?
П: Всё, я стираю, хватит вопросов

#Бурмистров_mipt",142,1602574256,4872
6356,"Докажем теорему от противного. Предположим противное. Всем противно? Всем противно, теорема доказана.

#Дединский_mipt",500,1602519215,6557
6355,"П: Как решать будем?
С: Можно угадать решение
П: Это самый лучший способ!

#Бурмистров_mipt",206,1602519209,4924
6353,"We are all doomed to die. And you are doomed to fail your exam 

#Смилга_mipt",85,1602506532,3967
6352,"Для курса электричества дым - это нормально

#Попов_mipt",152,1602506492,4231
6349,"И второй азот, грубо говоря, будет торчать в белый свет вместе со своей электронной парой.

#Болейко_mipt",57,1602403135,4012
6348,"*Семинар по проге*
П: это уже не перемещение. Это чистой воды грабёж.
#Петров_mipt",61,1602403130,4171
6342,"(семинар по диффурам)
Как обычно, чтобы диффур решался, нужно очень много условий. Думаю, вы заметили, что у нас как-то всё всегда на тоненького.

#Терёшин_mipt Д.С",94,1602311781,4836
6341,"Но это было только начало... А всё остальное началось уже в самом конце.

#Волков_mipt",61,1602311757,4101
6340,"Я записала такую формулу. Это мой выбор

#Муницына_mipt",90,1602311748,4026
6328,"Как-то сложилось так, что я даже не сделал и половины того, что собирался сегодня вам рассказать, но, глядя на ваши недоуменные лица, которые выразили полное непонимание происходящего, я подумал, что если все и расскажу, то это будет бессмысленно.
#Давтян_mipt",136,1602236853,5706
6320,"Квадрат - это не треугольник на стероидах, это отдельная фигура

#Кожарин_mipt",135,1602224323,4654
6319,"Пингвин - птица гордая. Пока не пнешь - не полетит!

#Болейко_mipt",98,1602224304,4332
6317,"То, что действует первым, записывается вторым. Это чудовищно, но это факт

#Дашков_mipt",119,1602138547,4485
6316,"Так расчленяйте их!... на подзадачи

#Зубов_mipt",81,1602138542,4228
6315,"*говорит о графике функции* 

Ну вот она у нас, выходит из преисподней и начинает возрастать

#Дымарский_mipt",164,1602138537,4451
6312,"Теперь воспользуемся воспоминанием о будущем

#Редкозубов_mipt",136,1602074168,4468
6309,"Щас, как кролика из шляпы, я достану независимость!

#Дашков_mipt",97,1602051395,4269
6305,"Мне нравится, когда у студентов появляются зачатки интеллекта 

#Кузнецов_mipt",240,1601985221,4808
6304,"*Речь идет про огни святого Эльма*
Это считалось хорошим знаком, потому что если бы считалось плохим знаком - моряки бы умерли от страха

#Миненков_mipt",117,1601985211,4267
6303,"Если бы я написал просто ""∃ x∈A"" без предиката, вы бы обязательно возмутились, потому что это возмутительно.

#Дашков_mipt",131,1601985206,4718
6295,"До чего же удобная штука презентации! Раз, два- и вот уже всё, пролистал, ни сколько не заботясь, поняли вы что-то или нет

#Карпов_mipt",210,1601908397,7366
6291,"С: -Для чего это надо?
П: -Сам не знаю

#Бурмистров_mipt",123,1601879537,4356
6290,"Жизнь колеблется между манией и фобией.
В группе у нас наметилась параболофилия:
везде мы видим параболы

#Кузьменко_mipt",100,1601792717,5357
6286,"Формулу разности кубов я не помню, потому что в 7 классе болел

#Петрович_mipt",369,1601731905,5475
6283,"Так не хочется идти на лекцию, а потом вспоминаешь, что она - твоя.

#Тарасов_mipt",339,1601642223,5162
6277,"Гомоморфный образ группы,
Будь во имя коммунизма
Изоморфен фактор-группе
По ядру гомоморфизма!

#Богданов_mipt",192,1601619086,6187
6276,"*семинар по мат.анализу*
Ребята, я даже не знаю как вам прорекламировать этот ужас. Терпите, терпите... 

#Дымарский_mipt",155,1601618969,4560
6274,"Теперь будем работать в short’ах...

#Петров_mipt Д.И.",68,1601565567,3835
6272,"Судьба константы понятна

#Бурмистров_mipt",132,1601534791,4482
6271,"Печенкой чувствовать математик не должен, он мозгом должен понимать, как это все происходит.

#Глибичук_mipt",74,1601534780,3859
6270,"Если вы меня слушали в течение этого времени, вы, наверное, устали

#Гусев_mipt",115,1601534771,3763
6267,"(смена лекторов)
Уступаю место и отдаю вам ярлык на княжение

#Стецюра_mipt",145,1601482419,4464
6262,"Экспоненту физики обожают, математики вообще суют во все места

#Маношкин_mipt",173,1601450623,4042
6261,"Ожидаю бурной реакции, а её нет

#Бурмистров_mipt",88,1601450612,3975
6259,"Что такое однородность времени?
Это означает что, если я провел эксперимент сегодня здесь и завтра пришел и тоже провел этот эксперимент, то результат у меня должен получиться один и тот же, а не как у нас на лабораторных 

#Гавриков_mipt",415,1601383925,7002
6257,"На это уравнение нужно медитировать!

#Огарков_mipt",125,1601356020,4509
6256,"8 электронов на крыше - это атомное электронное счастье! 

#Болейко_mipt",90,1601356015,4113
6254,"(семинар с трансляцией, студент решает у доски)
Пусть услышат все, даже те, кто не желает слышать.

#Рыжак_mipt",74,1601318201,4009
6247,"Первым делом, первым делом - теоремы, доказательства - потом

#Беспорточный_mipt",150,1601294751,4564
6244,"С: А что будет, если вот так вот написать? (начинает рассказывать)
П: Честно, не знаю. Но ты же уже проверил, да?
С: Да.
П: Молодец. Никогда так больше не пиши...

#Мещерин_mipt",202,1601284602,5428
6243,"Главная проблема кафедры АТП в том, что Липовского нельзя клонировать. 

#Эрлих_mipt",114,1601236903,4242
6241,"С: -А зачем мы это делаем? 
П: -Это вопрос незаконный

#Бурмистров_mipt",167,1601204059,7773
6240,"Любая домашка этого курса делается за вечер. Совсем другой вопрос, что вечер может длится максимально до 6 утра

#Калинин_mipt",295,1601204051,7111
6239,"Я могу, конечно, выкрутить звук, но вдруг там скример, и я умру.

#Бычков_mipt",186,1601204046,3922
6230,"С: - Можем с ответами сверить
П: - Это уже низшая точка падения

#Бурмистров_mipt",167,1601117144,4893
6229,"П: - Это должно было в душу запасть
С: - Не запало
П: - Обидно

#Бурмистров_mipt",160,1601117084,4347
6222,"Электрическое поле имеет энергию. Те, кого ударяло током, знают, что это так. 

#Осин_mipt",128,1601107321,3981
6221,"Зачем нужно что-то психоделическое, если можно (упороться) матаном до упора?

#Огарков_mipt",246,1601107314,5660
6218,"Ну, а дальше нам надо рассмотреть фантазии Шредингера..

#Романов_mipt",84,1601031485,3876
6217,"Только домохозяйки и молодые мамы измеряют температуру в цельсиях

 
#Максимычев_mipt",172,1601031266,4907
6210,"Народ массово пишет: «Нет». Целых два человека

#Гусев_mipt",85,1600941602,3860
6209,"Математики любят придумывать мутантов. Мутанты, которые всему удовлетворяют.

#Бычков_mipt",107,1600941585,3698
6207,"На экзамене вы должны быть профессионалами, и уже въехавшими

#Глибичук_mipt",83,1600933419,3918
6202,"Я в вашем возрасте любил три вещи - книги, выпивку и женщин. Сейчас я уже старый и на книги сил нет

#Стожков_mipt",508,1600853108,5494
6196,"Э: Узнаем ряд? ... Экспонента, разложение. Узнали?
Студенты (хором): Согласны
Э: Второй курс, это разложение экспоненты. Экспонента, это второй курс

#Эрлих_mipt",275,1600839285,6618
6190,"У нас решение должно быть, как парень у девушки - должно существовать и быть единственным.

#Сизых_mipt",191,1600794267,4848
6185,"У вас 0 — натуральное? Агааа, значит мы идём к вам!

#Эрлих_mipt",134,1600782708,4067
6184,"П: есть вопросы?
С: у меня нет, так как я ничего не понимаю
П: ... Если ни у кого нет вопросов, кроме того, что я сейчас не расслышал, то идём дальше.

#Карпов_mipt",196,1600756464,5305
6183,"Запишем определение. В кавычках, потому что оно никому не нужно

#Дымарский_mipt",146,1600722489,4262
6177,"Вы в школе учились или ЕГЭ сдавали? 

#Серохвостов_mipt",230,1600687502,5166
6172,"Каждый индекс на вес золота

#Бурмистров_mipt",74,1600665170,4008
6171,"""Почему литр мало, а полтора - нормально?""

#Тюленев_mipt",105,1600665163,4326
6169,"Здесь есть математически строгое доказательство, которое вы можете прочитать у того же Каца. Однако сейчас я расскажу вам доказательство жульническое, но вызывающее больше доверия.

#Михеенков_mipt",132,1600524210,5028
6167,"Мы живем во времени.
Время - наш аргумент!

#Титаров_mipt",65,1600501475,3851
6165,"Я не буду это доказывать, потому что мне лень 

#Дымарский_mipt",252,1600435384,8434
6159,"*Препод вместо 5 минутного перерыва ушёл на 15*
С: - Мы думали, вы не вернётесь
П: - У меня самого такое желание было

#Бурмистров_mipt",389,1600362760,7443
6151,"Вот, есть такое свойство. Вы знали? Я вот не знал, я загуглил. 

#Кузнецов_mipt",244,1600326167,5111
6147,"Я думаю, что вы не думаете.

#Ахтямов_mipt",145,1600273218,4198
6145,"Студент на вопрос ""Что такое предел?"" ответил:
Предел - это все, больше идти некуда

#Знаменская_mipt",203,1600262186,4759
6141,"Ну, нужны еще какие-то предварительные ласки, чтобы это решить.

#Репеев_mipt",114,1600234255,3966
6138,"Извращенцы... Уважаю

#Зверев_mipt",195,1600184418,4421
6136,"рекомендуется употреблять легальные способы выхода в астрал 
 
#Кудряшов_mipt",128,1600111850,4259
6134,"На этом заканчивается математика и начинаются шаманские заклинания, которые носят название теоретической физики

#Зверев_mipt",252,1600090624,6160
6132,"Гидролиз - дело добровольное!

#Болейко_mipt",81,1600064544,3948
6129,"Всё, что я сейчас рассказываю — это я вас обманываю.

#Храмцов_mipt",96,1600023349,4540
6127,"Онлайн-лекция по ТеорПолу:

Л: пойду стирать с доски... Можете пока рекламу включить.

#Дорофеенко_mipt",176,1599986939,4406
6122,"""... но до таких высот комбинаторика не опускается.""

#Резниченко_mipt",150,1599920068,4854
6119,"https://vk.cc/azwcel — открытая площадка для разработки в сфере Data Science, на которой проходит соревнование между алгоритмами, созданными пользователями.

Задачей соревнования является обучить стратегию, алгоритм, который сможет предсказывать поведение мирового рынка, на основе исторических данных, предоставленных Quantnet.ai.

Для разработки пользователь получает удобную среду Juputer и JuputerLab, массивы исторических данных, открытую документацию проекта, и десятки шаблонов, которые можно использовать как основу для своих алгоритмов.",0,1599897603,3349
6113,"Знаете, что меня восхищает в наших студентах? Из нордический характер. Я ему говорю - маску надень, а он даже не моргнул. 
#Максимычев_mipt",219,1599802204,6143
6112,"П: -Хочется перерыва
С: - Еще 20 минут до конца пары
П: -Ну ладно, тогда не хочется

#Бурмистров_mipt",122,1599737101,4631
6111,"(На лабах по общефизу)
Понимание - самое главное. Не будете понимать, станете программистами

#Покотило_mipt И.Л.",256,1599737094,4651
6101,"Хочется стереть и забыть это навсегда

#Бурмистров_mipt",123,1599670904,4326
6098,"Цель лекций состоит в том, чтобы вы поняли, зачем вся эта боль нужна. То есть существует два типа боли. Есть боль ради боли. Мы на физтехе, мы все сюда ради этого пришли. А второй для того, чтобы понимали, зачем весь этот ужас нужен.

#Эрлих_mipt",244,1599670497,5981
6094,"Лучшее доказательство, самое компактное - это вообще ничего не доказывать.

#Бурмистров_mipt",150,1599656868,4620
6090,"Манка это жизнь!

#Аланакян_mipt",59,1599509821,3818
6088,"*рассказывает о создании GNU*

«и будет у нас система с блекджеком и ... в общем всем нужным»

#Новиков_mipt",115,1599289199,4439
6086,"Смайлик умер. Это не смайлик, это умрик

#Киселев_mipt",129,1599222855,4459
6083,"Я надеюсь, все помнят. Kто не помнит, тот неправ

#Тюленев_mipt",145,1599203329,4613
6081,"Сейчас вы еще не испугались.
Скоро испугаетесь

#Панкратов_mipt",119,1599200844,4856
6076,"Сложнее чем вести семинары в зуме - только пить пиво по зуму

#Тарасов_mipt",213,1599148824,4958
6074,"Ну что же, практическую ценность в этом нашли, эстетическая - несомненно есть

#Максимычев_mipt",60,1599141873,3980
6073,"Если вы программируете на фортране, то не надо этого стыдиться.

#Гойман_mipt",127,1599070848,4415
6069,"F. F. Это просто F.

#Эрлих_mipt",89,1599034647,3927
6068,"Кто не знал, я работаю в Высшей Школе Экономики. Врага надо знать в лицо

#Эрлих_mipt",344,1598971864,5122
6066,"Вы эту тройку должны в любом состоянии писать, а потом уже думать, нафига вы это сделали
#Башаров_mipt",68,1598963287,3989
6064,"Душа- это высокомолекулярное состояние квантового объекта.

#Башаров_mipt",75,1598962230,5046
6061,"Отключаем звонки и вибраторы

#Кульбачинский_mipt",184,1598950833,4671
6057,"Поздравляю с тем, что вы стали физкеками

#Баранов_mipt",174,1598367002,5008
6051,"К хорошим мальчикам приходит Дед Мороз, а к плохим - Дедлайн

#Баранов_mipt",283,1595833491,6517
6043,"о С++ и методе std::move:
этот метод просто говорит ""иди и ври всем, что у тебя нет дома""

#Ибрагимов_MIPT",119,1593361066,6935
6041,"«Мы с вами сделаем некоторую магию, которая на самом деле естественна» 

#Степанов_mipt",67,1593257742,6149
6038,"С++ чрезвычайно богатый язык, как говорили классики русской литературы.

#Мещерин_MIPT",273,1593166055,8494
6034,"Сначала мы разрешаем множественное наследование, потом goto, а потом становимся фашистами и идем убивать...

#Мещерин_MIPT",183,1593083891,6962
6032,"Ты используешь научные формулировки, но ты используешь их без уважения.

#Квашнина_mipt",297,1593014337,6438
6026,"*консультация по химии*
Двойная связь порвалась, всё соединилось, иногда конечно бывает не так, но если надо - открывайте зарубежные учебники, продавайте душу, переходите на темную сторону и там будут примеры, но в наш курс это не входит.

#Сазонов_mipt",165,1592595632,6602
6024,"П: Можно вывести, что из A следует A. Тут нужно знать, как действовать. Нужно написать такую вещь: если из A следует, что из A следует A, следует A, то если из A следует, что из A следует A, то из A следует A.
С: Зачем так?
П: Потому что иначе не получается. Так какая это аксиома?

#Мусатов_mipt",131,1592584041,5946
6016,"*про грядущий экзамен по ООП в онлайне*

Считайте, что вы просто на настоящем собеседовании. Только вместо вопроса ""Какую зарплату вы хотите?"" вас спрашивают ""Какую оценку вы хотите?"". Не уверен, правда, что вас будут спрашивать, какую оценку вы хотите. Впрочем, про зарплату тоже спрашивают не всегда

#Мещерин_mipt",242,1592391151,7081
6010,"Если кто-то из вас писал в школе на паскале. Прости Господи.

#Мещерин_mipt",228,1592241711,6521
5996,"*рассказывает про нерешённую проблему математики*
Корень из x это следствие великой гипотезы Римана, которую никто не может доказать. x^0.525 это теорема на сто с лишним страниц. А люди верят в справедливость ln^2. Но абсолютно непонятно как это доказывать. Но если кто из вас докажет... тот получит десять баллов... за все экзамены вперёд, вообще за все.. Шутка, да.

#Райгородский_mipt",155,1592060261,6502
5987,"Однажды Эрнест Хемингуэй поспорил, что напишет самый короткий код на с++, способный растрогать любого. Он выиграл спор: 
int main (){[](){}();} 

#Ибрагимов_mipt",200,1591881248,7337
5982,"Давайте посчитаем самое главное, точнее самое интересное, самое мерзкое - давайте называть все своими именами. 
#Артюнов_mipt А. А.",57,1591521676,5161
5981,"*После теоремы ""Неравенство Коши-Буняковского-Шварца""* 
Еще одна известная теорема ""Неравенство треугольника"". Треугольник уже не математик, да?

#Богданов_mipt",143,1591487587,5902
5979,"Мы некоторое время шли вглубь. Давайте уж на минутку вынырнем наружу хлебнуть воздуха. 
*через несколько минут*
Давайте нырнём обратно.

#Богданов_mipt",129,1591382709,5625
5975,"Ваше определение правильное, но оно неверно.

#Маркашева_mipt В.А",277,1591279967,6449
5973,"Другие дают правильное определение, а вы пошли в обход, другим путем, как все герои.."" 

#Маркашева_mipt В.А",132,1591267354,5099
5971,"Ну, надо начать с того, что я написал это неправильно. А вы меня не поправили. Что неудивительно, потому что я записываю эту лекцию без слушателей.

#Дашков_mipt",437,1591214523,7776
5968,"*доказывает теорему о свойствах объёма в n-мерном пространстве*
Второе свойство совершенно геометрически очевидно. Достаточно просто нарисовать и понять.

#Лукашов_mipt",116,1591005880,5663
5966,"Несобственным интегралом называется. Не называется. Несобственным интегралом будем понимать. Что-то не по-русски. Под несобственным интегралом будем понимать...

#Лукашов_mipt",165,1590877562,6111
5964,"Крышку в гроб алкоголизма забивает отнюдь не неравенство Чебышёва.

#Райгородский_mipt",252,1590778794,6818
5962,"Мы переходим от асимптотики O(n^2) к асимптотике O(n*ln n).
Ну а дальше там ещё есть различная хитрая бухгалтерия, которая требует учёта где и что вы делили.

#Хромов_mipt",80,1590405824,5440
5961,"Для вас сейчас главный вопрос не кто будет читать лекции в следующем семестре, а кто будет их слушать 

#Ибрагимов_mipt Булат",166,1590063546,6276
5959,"Программирование и есть магия и власть.

#Баулин_mipt",125,1589975270,5799
5957,"ну я не буду дифференцировать прилюдно. 

#Шафаревич_mipt",196,1589915875,5436
5952,"(объясняет материал на онлайн-семинаре)
Так, я тут готовлюсь рассказать, что здесь происходит

#Григорьев_mipt",32,1589875541,4713
5949,"На самом деле, Шрёдингер был не первым в своем деле. Его предшественник смог составить это уравнение, но решить не смог. Он расстроился и убился об стену

#Силкин_mipt",138,1589796409,5549
5947,"П: *читает лекцию по своему конспекту*
П: Конспект по этой теме я даже сам прочитал и он не вызвал отторжения, так что и вам он не повредит. Все выкладки, все есть, не поверите. Сам удивился.
#Кожевников_mipt",157,1589738887,5363
5944,"Иногда полезно знать, а не придумывать

#Пыркова_mipt",97,1589625810,4569
5940,"Применим ту теорию, которой мы с вами уже овладели и немного обалдели

#Пыркова_mipt",93,1589540091,4626
5937,"*вещает про углеводы*
Если съесть булочку - вы наедитесь, а если страницу учебника - нет
Поэтому надо есть булочки, а не надо страницы из учебников.

#Ройтерштейн_mipt",117,1589460234,4754
5935,"«С одной стороны мы получили очень интересное равенство, с другой стороны не очень интересное»

#Кузьменко_mipt",82,1589361039,4429
5932,"*семинар по матлогу на первом курсе*
На третьем курсе у вас будет доказательство того, что не существует одноленточной машины Тьюринга, которая реализует эту функцию за линейное время. Хотя почему на третьем курсе? У вас это в задачах есть.

#Милованов_mipt",86,1589275457,4496
5931,"П: У кого-нибудь есть идеи?
С: Наверно, можно по определению доказать
П: Месье знает толк

#Кузьменко_mipt",149,1589196116,4558
5928,"П: *рассказывает тему*
П: Теперь самое время остановиться и подумать.

#Гришутин_mipt",48,1589101055,4203
5927,"П: (е, 0) практически как еее-бой, только е ноль

#Тумайкин_mipt",169,1589011816,4936
5922,"*пишет на доске* 
А, я вам вру. Кстати, это хорошо, что я вам вру. 

#Кузьменко_mipt",73,1588940634,4256
5919,"я просто опущу всякие леденящие душу арифметические подробности
 
#Притыкин_mipt Д.А.",162,1588868764,4521
5917,"Здесь нет никакой физики, чистая бухгалтерия

#Товстун_mipt",86,1588858481,4343
5916,"П: Я там кинул вам презентацию. 
С: А что это за формат .key?
П: Это для макбука. Ой, наверно, не у всех макбуки есть... 

#Янилкин_mipt",151,1588858475,4237
5911,"«Будем считать, что равенство интерпретируется равенством, мы — нормальные люди, а это — нормальная структура»

#Дашков_mipt",59,1588761169,4296
5909,"А если я вдруг ошибся в вычислениях, то вину за это я возложу на вас.
Здорово я придумал?

#Давтян_mipt",156,1588676435,4859
5903,"*кашляет
Ой, господи, подавился. А может и не просто подавился... 

#Райгородский_mipt",171,1588550317,4992
5901,"Вы хотите, чтобы я рассказал о вашем будущем, т. е. сказку?

#Давтян_mipt",84,1588460346,4500
5898,"Один умный грек, осознав, что никакой частью длины квадрата он не сможет измерить длину диагонали, покончил с собой. 

#Давтян_mipt",108,1588421726,4663
5893,"Ответ на этот вопрос гуглится за минуту, у меня вот уже получилось, не понимаю, почему вы этого до сих пор не сделали.

#Судьин_mipt",150,1588339888,4537
5889,"С: Добрый день! У нас будет в пятницу семинар? Просто по идее это праздничный день.
П: Да, я проведу в пятницу семинар по логике. 
Так же П: Кто-нибудь на нем будет?

#Глибичук_mipt",73,1588246732,3948
5887,"П: Отсюда возникает вопрос - откуда я всё это знаю? 

#Дашков_mipt",105,1588156879,4330
5883,"Ладно, давайте думать. Это больно, но того стоит

#Тумайкин_mipt",169,1588058849,5319
5880,"Надо понять душой, что происходит в этом примере

#Санду_mipt",78,1587978428,4128
5878,"Я не умею думать. Я умею раскладывать по Тейлору.

#Кузьменко_mipt",239,1587926748,7096
5877,"П: Итак, ребятки, мы прошли *перечисляет темы*
П: *продолжает семинар, приводит пример*
С: Извините, можно вопрос? Вот Вы сейчас всё это перечислили, а у нас этого не было.
П: Да? На это я могу ответить только одно... упс

#Тумайкин_mipt",172,1587896573,5084
5872,"С: Почему вы не сократили 24 и 4! 
П: Иногда некоторые вещи лучше оставить без ответа...

#Тумайкин_mipt",114,1587804892,4722
5868,"C: *висит в скайпе, не отвечая на вопросы*
П: *студент*, вы с нами? 
С (после секундной паузы): Да 
П: ... 
П: Неожиданно

#Пенцова_mipt",105,1587759119,4201
